Station,DateTime,date,time,TideHeight,est_time,est_date,dateFactor
"Portland, Casco Bay, Maine",2024-02-18T08:00:00Z,2024-02-18,2024-03-04T08:00:00Z,1.7776441666245077,2024-02-18T08:00:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T08:10:00Z,2024-02-18,2024-03-04T08:10:00Z,1.8795516077478056,2024-02-18T08:10:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T08:20:00Z,2024-02-18,2024-03-04T08:20:00Z,1.9788087655982636,2024-02-18T08:20:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T08:30:00Z,2024-02-18,2024-03-04T08:30:00Z,2.0746957801461776,2024-02-18T08:30:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T08:40:00Z,2024-02-18,2024-03-04T08:40:00Z,2.166563504967375,2024-02-18T08:40:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T08:50:00Z,2024-02-18,2024-03-04T08:50:00Z,2.2538383868502687,2024-02-18T08:50:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T09:00:00Z,2024-02-18,2024-03-04T09:00:00Z,2.3360238413599768,2024-02-18T09:00:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T09:10:00Z,2024-02-18,2024-03-04T09:10:00Z,2.4126982462099518,2024-02-18T09:10:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T09:20:00Z,2024-02-18,2024-03-04T09:20:00Z,2.4835098761793413,2024-02-18T09:20:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T09:30:00Z,2024-02-18,2024-03-04T09:30:00Z,2.548169284215084,2024-02-18T09:30:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T09:40:00Z,2024-02-18,2024-03-04T09:40:00Z,2.606439781862524,2024-02-18T09:40:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T09:50:00Z,2024-02-18,2024-03-04T09:50:00Z,2.6581267789850256,2024-02-18T09:50:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T10:00:00Z,2024-02-18,2024-03-04T10:00:00Z,2.703066801108642,2024-02-18T10:00:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T10:10:00Z,2024-02-18,2024-03-04T10:10:00Z,2.7411170090361643,2024-02-18T10:10:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T10:20:00Z,2024-02-18,2024-03-04T10:20:00Z,2.7721459992551205,2024-02-18T10:20:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T10:30:00Z,2024-02-18,2024-03-04T10:30:00Z,2.7960265680340246,2024-02-18T10:30:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T10:40:00Z,2024-02-18,2024-03-04T10:40:00Z,2.8126309830727654,2024-02-18T10:40:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T10:50:00Z,2024-02-18,2024-03-04T10:50:00Z,2.82182913294246,2024-02-18T10:50:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T11:00:00Z,2024-02-18,2024-03-04T11:00:00Z,2.823489727331829,2024-02-18T11:00:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T11:10:00Z,2024-02-18,2024-03-04T11:10:00Z,2.817484512811473,2024-02-18T11:10:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T11:20:00Z,2024-02-18,2024-03-04T11:20:00Z,2.803695262624564,2024-02-18T11:20:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T11:30:00Z,2024-02-18,2024-03-04T11:30:00Z,2.782023107978918,2024-02-18T11:30:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T11:40:00Z,2024-02-18,2024-03-04T11:40:00Z,2.752399614551413,2024-02-18T11:40:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T11:50:00Z,2024-02-18,2024-03-04T11:50:00Z,2.7147988817845565,2024-02-18T11:50:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T12:00:00Z,2024-02-18,2024-03-04T12:00:00Z,2.669249862063918,2024-02-18T12:00:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T12:10:00Z,2024-02-18,2024-03-04T12:10:00Z,2.6158480670933346,2024-02-18T12:10:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T12:20:00Z,2024-02-18,2024-03-04T12:20:00Z,2.5547658516530976,2024-02-18T12:20:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T12:30:00Z,2024-02-18,2024-03-04T12:30:00Z,2.4862605389725054,2024-02-18T12:30:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T12:40:00Z,2024-02-18,2024-03-04T12:40:00Z,2.4106797725421236,2024-02-18T12:40:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T12:50:00Z,2024-02-18,2024-03-04T12:50:00Z,2.328463638696965,2024-02-18T12:50:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T13:00:00Z,2024-02-18,2024-03-04T13:00:00Z,2.2401432926993166,2024-02-18T13:00:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T13:10:00Z,2024-02-18,2024-03-04T13:10:00Z,2.14633602646448,2024-02-18T13:10:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T13:20:00Z,2024-02-18,2024-03-04T13:20:00Z,2.0477369255769857,2024-02-18T13:20:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T13:30:00Z,2024-02-18,2024-03-04T13:30:00Z,1.9451074637023091,2024-02-18T13:30:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T13:40:00Z,2024-02-18,2024-03-04T13:40:00Z,1.839261561330032,2024-02-18T13:40:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T13:50:00Z,2024-02-18,2024-03-04T13:50:00Z,1.731049781819552,2024-02-18T13:50:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T14:00:00Z,2024-02-18,2024-03-04T14:00:00Z,1.6213424419073836,2024-02-18T14:00:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T14:10:00Z,2024-02-18,2024-03-04T14:10:00Z,1.5110124697482883,2024-02-18T14:10:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T14:20:00Z,2024-02-18,2024-03-04T14:20:00Z,1.4009188478868186,2024-02-18T14:20:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T14:30:00Z,2024-02-18,2024-03-04T14:30:00Z,1.291891431245937,2024-02-18T14:30:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T14:40:00Z,2024-02-18,2024-03-04T14:40:00Z,1.1847178344942981,2024-02-18T14:40:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T14:50:00Z,2024-02-18,2024-03-04T14:50:00Z,1.0801329452950497,2024-02-18T14:50:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T15:00:00Z,2024-02-18,2024-03-04T15:00:00Z,0.9788114489295298,2024-02-18T15:00:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T15:10:00Z,2024-02-18,2024-03-04T15:10:00Z,0.8813635566347743,2024-02-18T15:10:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T15:20:00Z,2024-02-18,2024-03-04T15:20:00Z,0.7883339271083362,2024-02-18T15:20:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T15:30:00Z,2024-02-18,2024-03-04T15:30:00Z,0.7002035710526654,2024-02-18T15:30:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T15:40:00Z,2024-02-18,2024-03-04T15:40:00Z,0.6173943450493375,2024-02-18T15:40:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T15:50:00Z,2024-02-18,2024-03-04T15:50:00Z,0.5402754852126006,2024-02-18T15:50:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T16:00:00Z,2024-02-18,2024-03-04T16:00:00Z,0.46917151282203207,2024-02-18T16:00:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T16:10:00Z,2024-02-18,2024-03-04T16:10:00Z,0.40437077095197094,2024-02-18T16:10:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T16:20:00Z,2024-02-18,2024-03-04T16:20:00Z,0.346133827516386,2024-02-18T16:20:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T16:30:00Z,2024-02-18,2024-03-04T16:30:00Z,0.29470100750161926,2024-02-18T16:30:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T16:40:00Z,2024-02-18,2024-03-04T16:40:00Z,0.2502983935154149,2024-02-18T16:40:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T16:50:00Z,2024-02-18,2024-03-04T16:50:00Z,0.21314175405036687,2024-02-18T16:50:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T17:00:00Z,2024-02-18,2024-03-04T17:00:00Z,0.18343801514494634,2024-02-18T17:00:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T17:10:00Z,2024-02-18,2024-03-04T17:10:00Z,0.1613840731740178,2024-02-18T17:10:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T17:20:00Z,2024-02-18,2024-03-04T17:20:00Z,0.14716294244029177,2024-02-18T17:20:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T17:30:00Z,2024-02-18,2024-03-04T17:30:00Z,0.14093742826724445,2024-02-18T17:30:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T17:40:00Z,2024-02-18,2024-03-04T17:40:00Z,0.1428417015533442,2024-02-18T17:40:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T17:50:00Z,2024-02-18,2024-03-04T17:50:00Z,0.15297131211012827,2024-02-18T17:50:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T18:00:00Z,2024-02-18,2024-03-04T18:00:00Z,0.1713723049850243,2024-02-18T18:00:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T18:10:00Z,2024-02-18,2024-03-04T18:10:00Z,0.19803018796229768,2024-02-18T18:10:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T18:20:00Z,2024-02-18,2024-03-04T18:20:00Z,0.2328595339131507,2024-02-18T18:20:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T18:30:00Z,2024-02-18,2024-03-04T18:30:00Z,0.27569498607166953,2024-02-18T18:30:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T18:40:00Z,2024-02-18,2024-03-04T18:40:00Z,0.32628436840598635,2024-02-18T18:40:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T18:50:00Z,2024-02-18,2024-03-04T18:50:00Z,0.3842844909968684,2024-02-18T18:50:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T19:00:00Z,2024-02-18,2024-03-04T19:00:00Z,0.44926008867993994,2024-02-18T19:00:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T19:10:00Z,2024-02-18,2024-03-04T19:10:00Z,0.5206861496634492,2024-02-18T19:10:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T19:20:00Z,2024-02-18,2024-03-04T19:20:00Z,0.5979536908310713,2024-02-18T19:20:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T19:30:00Z,2024-02-18,2024-03-04T19:30:00Z,0.6803788306305371,2024-02-18T19:30:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T19:40:00Z,2024-02-18,2024-03-04T19:40:00Z,0.767214811894228,2024-02-18T19:40:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T19:50:00Z,2024-02-18,2024-03-04T19:50:00Z,0.8576664482744158,2024-02-18T19:50:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T20:00:00Z,2024-02-18,2024-03-04T20:00:00Z,0.9509063206017873,2024-02-18T20:00:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T20:10:00Z,2024-02-18,2024-03-04T20:10:00Z,1.046091942822713,2024-02-18T20:10:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T20:20:00Z,2024-02-18,2024-03-04T20:20:00Z,1.1423830581588803,2024-02-18T20:20:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T20:30:00Z,2024-02-18,2024-03-04T20:30:00Z,1.2389582185656396,2024-02-18T20:30:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T20:40:00Z,2024-02-18,2024-03-04T20:40:00Z,1.33502984513492,2024-02-18T20:40:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T20:50:00Z,2024-02-18,2024-03-04T20:50:00Z,1.4298570610444712,2024-02-18T20:50:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T21:00:00Z,2024-02-18,2024-03-04T21:00:00Z,1.5227557262200453,2024-02-18T21:00:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T21:10:00Z,2024-02-18,2024-03-04T21:10:00Z,1.61310527543179,2024-02-18T21:10:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T21:20:00Z,2024-02-18,2024-03-04T21:20:00Z,1.7003521582840946,2024-02-18T21:20:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T21:30:00Z,2024-02-18,2024-03-04T21:30:00Z,1.7840098881165196,2024-02-18T21:30:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T21:40:00Z,2024-02-18,2024-03-04T21:40:00Z,1.8636559140643174,2024-02-18T21:40:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T21:50:00Z,2024-02-18,2024-03-04T21:50:00Z,1.938925723411068,2024-02-18T21:50:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T22:00:00Z,2024-02-18,2024-03-04T22:00:00Z,2.0095047477013264,2024-02-18T22:00:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T22:10:00Z,2024-02-18,2024-03-04T22:10:00Z,2.0751187754081246,2024-02-18T22:10:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T22:20:00Z,2024-02-18,2024-03-04T22:20:00Z,2.135523658101476,2024-02-18T22:20:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T22:30:00Z,2024-02-18,2024-03-04T22:30:00Z,2.190495130734927,2024-02-18T22:30:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T22:40:00Z,2024-02-18,2024-03-04T22:40:00Z,2.2398195477491885,2024-02-18T22:40:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T22:50:00Z,2024-02-18,2024-03-04T22:50:00Z,2.283286266406296,2024-02-18T22:50:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T23:00:00Z,2024-02-18,2024-03-04T23:00:00Z,2.320682291565141,2024-02-18T23:00:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T23:10:00Z,2024-02-18,2024-03-04T23:10:00Z,2.3517896394384397,2024-02-18T23:10:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T23:20:00Z,2024-02-18,2024-03-04T23:20:00Z,2.376385691660034,2024-02-18T23:20:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T23:30:00Z,2024-02-18,2024-03-04T23:30:00Z,2.3942466070419677,2024-02-18T23:30:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T23:40:00Z,2024-02-18,2024-03-04T23:40:00Z,2.4051536496467403,2024-02-18T23:40:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-18T23:50:00Z,2024-02-18,2024-03-04T23:50:00Z,2.408902091470499,2024-02-18T23:50:00Z,2024-02-18,a20240218
"Portland, Casco Bay, Maine",2024-02-19T00:00:00Z,2024-02-18,2024-03-05T00:00:00Z,2.405312168832869,2024-02-19T00:00:00Z,2024-02-19,a20240218
"Portland, Casco Bay, Maine",2024-02-19T00:10:00Z,2024-02-18,2024-03-05T00:10:00Z,2.394241424858379,2024-02-19T00:10:00Z,2024-02-19,a20240218
"Portland, Casco Bay, Maine",2024-02-19T00:20:00Z,2024-02-18,2024-03-05T00:20:00Z,2.3755976655342264,2024-02-19T00:20:00Z,2024-02-19,a20240218
"Portland, Casco Bay, Maine",2024-02-19T00:30:00Z,2024-02-18,2024-03-05T00:30:00Z,2.3493517003902293,2024-02-19T00:30:00Z,2024-02-19,a20240218
"Portland, Casco Bay, Maine",2024-02-19T00:40:00Z,2024-02-18,2024-03-05T00:40:00Z,2.315549034499463,2024-02-19T00:40:00Z,2024-02-19,a20240218
"Portland, Casco Bay, Maine",2024-02-19T00:50:00Z,2024-02-18,2024-03-05T00:50:00Z,2.2743197265192765,2024-02-19T00:50:00Z,2024-02-19,a20240218
"Portland, Casco Bay, Maine",2024-02-19T01:00:00Z,2024-02-18,2024-03-05T01:00:00Z,2.225885724931502,2024-02-19T01:00:00Z,2024-02-19,a20240218
"Portland, Casco Bay, Maine",2024-02-19T01:10:00Z,2024-02-18,2024-03-05T01:10:00Z,2.1705651353509676,2024-02-19T01:10:00Z,2024-02-19,a20240218
"Portland, Casco Bay, Maine",2024-02-19T01:20:00Z,2024-02-18,2024-03-05T01:20:00Z,2.108773046938579,2024-02-19T01:20:00Z,2024-02-19,a20240218
"Portland, Casco Bay, Maine",2024-02-19T01:30:00Z,2024-02-18,2024-03-05T01:30:00Z,2.041018744577767,2024-02-19T01:30:00Z,2024-02-19,a20240218
"Portland, Casco Bay, Maine",2024-02-19T01:40:00Z,2024-02-18,2024-03-05T01:40:00Z,1.9678993430804497,2024-02-19T01:40:00Z,2024-02-19,a20240218
"Portland, Casco Bay, Maine",2024-02-19T01:50:00Z,2024-02-18,2024-03-05T01:50:00Z,1.890090087148204,2024-02-19T01:50:00Z,2024-02-19,a20240218
"Portland, Casco Bay, Maine",2024-02-19T08:00:00Z,2024-02-19,2024-03-04T08:00:00Z,1.1419424850654447,2024-02-19T08:00:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T08:10:00Z,2024-02-19,2024-03-04T08:10:00Z,1.2356510086026085,2024-02-19T08:10:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T08:20:00Z,2024-02-19,2024-03-04T08:20:00Z,1.3319829436770014,2024-02-19T08:20:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T08:30:00Z,2024-02-19,2024-03-04T08:30:00Z,1.4300910966514429,2024-02-19T08:30:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T08:40:00Z,2024-02-19,2024-03-04T08:40:00Z,1.529123432856116,2024-02-19T08:40:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T08:50:00Z,2024-02-19,2024-03-04T08:50:00Z,1.628240374558098,2024-02-19T08:50:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T09:00:00Z,2024-02-19,2024-03-04T09:00:00Z,1.7266309418998538,2024-02-19T09:00:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T09:10:00Z,2024-02-19,2024-03-04T09:10:00Z,1.8235269677935841,2024-02-19T09:10:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T09:20:00Z,2024-02-19,2024-03-04T09:20:00Z,1.918214734655912,2024-02-19T09:20:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T09:30:00Z,2024-02-19,2024-03-04T09:30:00Z,2.010043537660237,2024-02-19T09:30:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T09:40:00Z,2024-02-19,2024-03-04T09:40:00Z,2.0984308661728734,2024-02-19T09:40:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T09:50:00Z,2024-02-19,2024-03-04T09:50:00Z,2.1828641005133442,2024-02-19T09:50:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T10:00:00Z,2024-02-19,2024-03-04T10:00:00Z,2.2628988322767736,2024-02-19T10:00:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T10:10:00Z,2024-02-19,2024-03-04T10:10:00Z,2.338154119954051,2024-02-19T10:10:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T10:20:00Z,2024-02-19,2024-03-04T10:20:00Z,2.4083051747171043,2024-02-19T10:20:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T10:30:00Z,2024-02-19,2024-03-04T10:30:00Z,2.4730741225043853,2024-02-19T10:30:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T10:40:00Z,2024-02-19,2024-03-04T10:40:00Z,2.532219598464777,2024-02-19T10:40:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T10:50:00Z,2024-02-19,2024-03-04T10:50:00Z,2.585525991527143,2024-02-19T10:50:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T11:00:00Z,2024-02-19,2024-03-04T11:00:00Z,2.6327931664925934,2024-02-19T11:00:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T11:10:00Z,2024-02-19,2024-03-04T11:10:00Z,2.6738274480663384,2024-02-19T11:10:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T11:20:00Z,2024-02-19,2024-03-04T11:20:00Z,2.7084345584154335,2024-02-19T11:20:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T11:30:00Z,2024-02-19,2024-03-04T11:30:00Z,2.7364150630584856,2024-02-19T11:30:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T11:40:00Z,2024-02-19,2024-03-04T11:40:00Z,2.757562707866234,2024-02-19T11:40:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T11:50:00Z,2024-02-19,2024-03-04T11:50:00Z,2.77166583357212,2024-02-19T11:50:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T12:00:00Z,2024-02-19,2024-03-04T12:00:00Z,2.778511845904221,2024-02-19T12:00:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T12:10:00Z,2024-02-19,2024-03-04T12:10:00Z,2.777894512435405,2024-02-19T12:10:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T12:20:00Z,2024-02-19,2024-03-04T12:20:00Z,2.76962366461162,2024-02-19T12:20:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T12:30:00Z,2024-02-19,2024-03-04T12:30:00Z,2.7535367173188603,2024-02-19T12:30:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T12:40:00Z,2024-02-19,2024-03-04T12:40:00Z,2.7295112893040696,2024-02-19T12:40:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T12:50:00Z,2024-02-19,2024-03-04T12:50:00Z,2.6974781238858614,2024-02-19T12:50:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T13:00:00Z,2024-02-19,2024-03-04T13:00:00Z,2.657433475984439,2024-02-19T13:00:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T13:10:00Z,2024-02-19,2024-03-04T13:10:00Z,2.6094501506290833,2024-02-19T13:10:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T13:20:00Z,2024-02-19,2024-03-04T13:20:00Z,2.553686448539783,2024-02-19T13:20:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T13:30:00Z,2024-02-19,2024-03-04T13:30:00Z,2.4903923916427253,2024-02-19T13:30:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T13:40:00Z,2024-02-19,2024-03-04T13:40:00Z,2.419912758046006,2024-02-19T13:40:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T13:50:00Z,2024-02-19,2024-03-04T13:50:00Z,2.3426866421437835,2024-02-19T13:50:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T14:00:00Z,2024-02-19,2024-03-04T14:00:00Z,2.2592434594009667,2024-02-19T14:00:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T14:10:00Z,2024-02-19,2024-03-04T14:10:00Z,2.170195524128852,2024-02-19T14:10:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T14:20:00Z,2024-02-19,2024-03-04T14:20:00Z,2.0762275290560717,2024-02-19T14:20:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T14:30:00Z,2024-02-19,2024-03-04T14:30:00Z,1.9780834351646954,2024-02-19T14:30:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T14:40:00Z,2024-02-19,2024-03-04T14:40:00Z,1.8765514278393833,2024-02-19T14:40:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T14:50:00Z,2024-02-19,2024-03-04T14:50:00Z,1.7724477017165852,2024-02-19T14:50:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T15:00:00Z,2024-02-19,2024-03-04T15:00:00Z,1.6665998951907413,2024-02-19T15:00:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T15:10:00Z,2024-02-19,2024-03-04T15:10:00Z,1.5598310028287972,2024-02-19T15:10:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T15:20:00Z,2024-02-19,2024-03-04T15:20:00Z,1.4529445497954445,2024-02-19T15:20:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T15:30:00Z,2024-02-19,2024-03-04T15:30:00Z,1.3467117198069178,2024-02-19T15:30:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T15:40:00Z,2024-02-19,2024-03-04T15:40:00Z,1.2418609933076268,2024-02-19T15:40:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T15:50:00Z,2024-02-19,2024-03-04T15:50:00Z,1.1390706842386584,2024-02-19T15:50:00Z,2024-02-19,a20240219
"Portland, Casco Bay, Maine",2024-02-19T16:00:00Z,2024-02-19,2024-03-04T16:00:00Z,1.0389645729438042,2024-02-19T16:00:00Z,2024-02-19,a20240219
